id,meanWi_before1970,meanSu_before1970,meanWi_after1990,meanSu_after1990,lat,long,elev
2948,18.032,8.910666667,18.76346154,9.2125,-38.1,147.13,8
2949,22.82530864,8.358974359,23.66410256,8.833333333,-35.15,147.45,213
2950,16.87140152,5.319047619,16.03333333,6.533333333,-37.08,147.6,679
2951,13.275,0.775,12.2,0.45,-35.93,148.38,1475
2952,18.35591398,9.686666667,18.785,10.28181818,-37.68,148.45,42
2954,19.41397849,6.235483871,20.32948718,6.797222222,-35.3,149.18,577
2955,16.86326531,5.349275362,17.875,6.15,-36.92,149.23,705
2957,19.125,11.07083333,17.625,11.075,-37.8,149.27,24
2958,17.77952381,11.3497619,18.25833333,11.83333333,-37.57,149.9,15
2959,18.03333333,12.02222222,18.89166667,12.7,-37.27,150.05,20
2960,19.1129108,11.13140097,19.52424242,11.9,-35.9,150.15,17
2961,20.0473545,12.44489247,20.72916667,13.1375,-35.08,150.8,83
2962,12.37,4.63,12.625,5.216666667,-41.45,146.12,590
2963,14.94166667,8.854166667,15.18333333,9,-40.85,145.12,7
2964,16.21190476,9.680833333,16.54166667,9.883333333,-41.07,145.95,10
2966,15.85571429,6.32,15.575,6.716666667,-42.72,146.9,60
2967,16.306,9.477252252,16.55,9.883333333,-41.05,146.8,30
2968,14.43068182,9.046212121,15.16805556,9.358695652,-43.5,147.15,53
2969,15.58222222,6.647126437,16.47368421,7.231481481,-41.53,147.2,178
2970,16.32835249,8.622413793,16.1,8.7,-42.88,147.33,55
2971,14.55416667,5.772222222,14.1,5.766666667,-42.3,147.37,400
2972,15.93333333,8.263888889,17.11025641,9.053333333,-42.83,147.48,27
2973,16.54166667,9.925,16.71666667,10.55,-40.1,148,7
2974,15.81388889,8.533333333,16.43333333,9.116666667,-42.13,148.08,7
2975,16.74305556,8.883333333,17.10833333,8.833333333,-41.32,148.25,5
2976,16.70151515,10.09090909,17.59652778,10.85681818,-40.98,148.33,14
2977,21.79358974,15.81535948,22.54487179,16.718,-31.53,159.07,6
2979,29.6,NA,31.85,21.26666667,-20.73,116.75,6
2980,30.63333333,15.93333333,33.00833333,17.15,-23.35,119.72,545
2981,26.65079365,14.09074074,26.3,NA,-24.12,148.08,326
2982,27.46666667,12.70666667,28.54166667,14.26666667,-29.03,134.72,226
2983,27.69933333,11.97847222,27.83333333,12.9,-29.97,146.87,119
2984,27.01533333,11.61632653,28.1,NA,-29.53,148.57,145
2985,23.74333333,14.92222222,25.1,16.8,-26.63,152.93,25
2986,24.25686275,15.77647059,25.55,16.83333333,-26.38,153.03,10
2987,22.2,NA,23.33333333,15.36666667,-30.3,115.03,4
2989,18.91781609,11.24938272,20.01666667,11.95,-34.45,116.03,175
2991,20.125,10.34166667,21.15,11.06666667,-33.95,118.48,288
2992,23.12173913,12.10144928,24.17051282,12.60138889,-30.83,128.12,156
2993,21.2,10.5,24.23333333,10.98333333,-32.52,136.48,205
2994,20.95,8.871031746,23.5,11.9,-33.83,138.62,385
2995,19.91909722,9.758333333,19.64166667,10.93333333,-35,138.62,305
2997,27.39388889,11.79550562,26.85,12.71666667,-30.02,148.12,132
2998,20.80238095,7.225,20.925,7.641666667,-34.85,148.9,500
2999,23.24791667,9.135416667,24.6,10.78333333,-32.02,149.38,388
3000,23.43819444,9.178723404,23.75,9.683333333,-31.5,150.67,390
3001,21.69166667,11.95625,22.9,12.28333333,-33.92,150.92,21
3002,22.4127451,10.73666667,23.02463768,11.35952381,-33.6,150.78,20
3003,23.55271318,10.46904762,24.2,11.73333333,-32.05,150.87,213
3004,23.31637931,9.161111111,23.70833333,10.01666667,-31.07,150.83,396
3005,21.00416667,10.75833333,20.725,11.71666667,-35.12,139.27,15
3006,18.75,10.73333333,18.85833333,11.61666667,-35.68,139.33,3
3007,20.18723958,8.421428571,19.725,8.85,-36.65,142.1,141
3008,20.89166667,8.944444444,20.78333333,9.4,-36.38,143,118
3009,19.16666667,7.308333333,18.50833333,7.866666667,-37.07,144.23,325
3010,21.45333333,8.646666667,21.225,9.366666667,-36.37,145.47,113
3011,15.50952381,7.507692308,16.31666667,7.95,-38.48,146.32,183
3012,17.76666667,10.175,18.18333333,11.01666667,-37.87,147.98,36
3013,NA,11.2,19.40833333,11.11666667,-36.9,149.9,2
3015,14.01333333,7.2,13.725,6.983333333,-42.1,145.55,129
3016,15.825,8.7,16.26666667,9,-41,145.73,9
3017,15.74,6.28,15.88333333,6.85,-41.78,146.98,180
3020,13.3,NA,16.09166667,8.566666667,-42.55,147.88,15
3021,26.82272727,26.05111111,27.894,27.01333333,-12.5,177.05,26
3022,26.39561404,24.49824561,27.18939394,25.15,-16.13,-179.98,63
3023,25.8154321,22.62820513,26.74551282,23.502,-17.75,177.45,18
3024,25.41358025,21.97307692,27.09365079,22.87314815,-20.67,-178.72,28
3025,25.66111111,26.62894737,26.79035088,27.53529412,3.57,98.68,25
3026,25.47166667,25.42166667,26.39122807,26.28518519,1.55,98.88,3
3028,25.32222222,25.9,26.40072464,26.83916667,-1.63,103.65,25
3029,25.56904762,25.81111111,26.38583333,26.92192982,-2.9,104.7,10
3030,25.24375,26.52142857,26.27424242,27.26578947,-2.17,106.13,33
3031,25.7,25.7452381,26.50833333,26.56,-5.27,105.18,96
3032,25.61770833,26.32666667,26.61875,27.06851852,-0.15,109.4,3
3033,26.36833333,26.32592593,26.78974359,26.62878788,-3.43,114.75,20
3034,26.95,26.7547619,27.39561404,27.31372549,-6.85,109.15,10
3035,25.36296296,26.1,25.88333333,26.66388889,1.53,124.92,80
3036,27.0125,25.52291667,27.56458333,25.8,-4.1,122.43,50
3037,27.09583333,27.42833333,27.19333333,28.34791667,-5.07,119.55,-999
3038,25.85,23.93888889,26.64861111,24.77638889,-8.53,116.07,3
3039,26.64666667,25.07333333,27.43958333,25.4974359,-9.67,120.33,12
3040,26.23833333,25.5975,26.89242424,25.80384615,-10.17,123.67,108
3041,27.9952381,27.14285714,27.25,26.33,-0.93,131.12,3
3042,27.55,27.65454545,27.44117647,27.49313725,-0.88,134.05,3
3043,26.63076923,26.51153846,26.96875,26.85151515,-1.18,136.12,11
3044,27.35227273,25.10909091,27.64416667,25.38627451,-3.7,128.08,12
3045,26.65694444,25.01212121,27.7057971,26.00694444,-7.98,131.3,24
3046,26.35555556,24.4962963,27.478125,25.478125,-8.47,140.38,3
3047,27.55520833,27.65111111,28.13333333,28.13095238,1.35,172.92,4
3048,26.86777778,26.97888889,27.924,28.08819444,5.3,100.27,4
3050,26.02843137,26.5989899,26.86014493,27.45530303,4.22,100.7,8
3051,26.67373737,27.00729167,27.35507246,28.13650794,3.12,101.55,22
3052,25.04365079,26.65,25.75128205,27.41533333,3.62,103.22,16
3053,26.33148148,26.70740741,27.09423077,27.67466667,2.27,102.25,9
3054,25.39444444,26.11594203,26.43703704,26.51176471,2.45,103.83,45
3055,25.08958333,26.14375,26.07307692,27.066,1.48,110.33,27
3056,25.05833333,25.8375,25.95833333,26.85694444,2.33,111.83,8
3057,25.28541667,25.88444444,26.17348485,26.99166667,3.2,113.03,5
3058,25.63703704,26.46458333,26.81730769,27.54375,5.93,116.05,3
3059,25.33785714,26.23697917,26.54027778,27.57246377,5.9,118.07,13
3060,18.20740741,11.33333333,19.09791667,12.44782609,-35.13,173.27,87
3061,18.87222222,11.21764706,19.89666667,11.45555556,-37.02,174.8,6
3062,18.05,9.783333333,18.98846154,10.40133333,-38.65,177.98,5
3063,16.74736842,9.545614035,17.28846154,10.24266667,-39.02,174.18,32
3064,17.72280702,8.454385965,18.31666667,9.514814815,-39.45,176.85,3
3065,16.47894737,6.684210526,17.05833333,7.814285714,-41.28,173.23,7
3066,14.8547619,7.327705628,15.36089744,7.933333333,-42.72,170.98,40
3067,15.93076923,6.196354167,16.485,6.475438596,-43.48,172.52,37
3069,8.631609195,4.38908046,8.83627451,4.92,-52.55,169.15,19
3070,8.966666667,5.418518519,9.008888889,5.266666667,-52,169,19
3071,14.22492492,8.154204204,14.44066667,8.686111111,-43.95,-176.57,49
3072,21.16666667,16.185,22.4654321,17.02051282,-29.25,-177.92,49
3073,26.91666667,26.54912281,27.3,26.97916667,-5.22,145.8,4
3074,27.60174129,25.61517413,27.7625,26.2875,-9.43,147.22,42
3075,26.98947368,27.06111111,27.575,27.21666667,-2.07,147.43,4
3076,26.85,26.71052632,27.21666667,27.275,-4.22,152.18,9
3077,22.49259259,28.1745098,23.2,28.61481481,20.45,121.97,11
3078,24.31403509,27.17843137,24.96933333,27.81521739,18.18,120.53,5
3079,23.42769608,28.03409091,24.97115385,29.01533333,18.37,121.63,3
3081,25.4816092,27.19107143,26.37933333,28.17651515,16.05,120.33,2
3082,17.48947368,18.71929825,17.94666667,19.26811594,16.42,120.6,1501
3084,25.15149573,27.34112554,26.41666667,28.13921569,14.52,121,15
3085,25.01988304,26.87426901,26.174,28.14782609,13.13,123.73,17
3087,25.15362319,26.69242424,26.32777778,27.315625,10.7,122.57,8
3088,25.09583333,26.86666667,26.0224359,27.52847222,9.6,123.85,8
3089,26.00740741,28.03796296,26.67692308,28.75362319,9.8,125.5,55
3090,25.83627451,27.3245098,26.29365079,27.84090909,8.37,126.33,3
3091,26.74313725,27.07708333,27.644,27.75652174,6.9,122.07,6
3092,27.86666667,27.53333333,28.390625,28.41176471,-8.52,179.22,2
3093,27.22592593,24.91851852,27,25.1030303,-15.52,167.22,56
3094,25.11825397,20.88245614,25.91363636,21.86333333,-20.23,169.77,7
3095,27.29666667,26.20666667,28.11923077,26.93611111,-14.33,-170.72,3
3096,26.9952381,25.9984127,27.44487179,26.428,-12.18,96.82,3
3099,27.09666667,26.98916667,27.686,27.60416667,7.47,151.85,2
3100,26.37833333,26.08793103,27.22733333,27.21597222,6.97,158.22,46
3102,26.75454545,25.54666667,26.66217949,25.49466667,-9.8,-139.03,52
3103,26.8245614,25.34210526,27.05238095,25.81666667,-16.45,-151.75,3
3106,27.3,25.3,27.35238095,25.42380952,-18.07,-140.95,7
3107,26.59166667,24.00833333,27.00705128,24.51933333,-19.87,-145,3
3108,25.16515152,21.51212121,24.99615385,21.33933333,-23.1,-134.9,3
3109,24.17222222,20.82777778,25.46190476,21.43968254,-23.35,-149.48,3
3110,22.57837838,17.9247619,23.28131313,18.72634409,-27.62,-144.33,2
3112,27.74777778,27.86666667,27.81458333,27.99791667,7.08,171.38,3
3113,24.32894737,18.84649123,25.89807692,20.30533333,-20.57,164.28,18
3114,24.20222222,18.78809524,25.50448718,19.956,-22.27,166.45,72
3115,20.40340909,15.03699187,21.57222222,16.26086957,-29.03,167.93,109
3116,27.66287879,27.91916667,27.95733333,27.93680556,7.33,134.48,33
3117,22.97905983,19.05098039,22.94375,18.79583333,-25.07,-130.1,265
3118,25.3625,27.83888889,25.43529412,28.18125,19.28,166.65,4
3119,26.96176471,26.22352941,27.69679487,26.95277778,-13.23,-176.17,27
3120,26.49375,25.73416667,27.2375,26.15,-13.8,-171.78,2
3121,-6.913970588,18.53692308,-5.958333333,18.79861111,40.78,43.83,1529
3122,-2.39265873,23.99266667,-0.764583333,24.44027778,40.13,44.47,907
3123,-1.191851852,17.39666667,0.657777778,19.09166667,48.05,14.13,389
3124,-0.935714286,17.76349206,-0.177777778,19.08095238,48.2,15.62,282
3125,0.218888889,18.83185185,1.409615385,20.43333333,48.25,16.37,209
3126,-2.21754386,16.77017544,-0.449358974,17.952,47.27,11.35,593
3127,-12.49461538,0.520833333,-11.23333333,2.445333333,47.05,12.95,3109
3128,-1.179365079,17.17333333,0.348076923,18.53466667,47.8,13,450
3129,-3.035440613,18.29019608,-1.634615385,19.536,46.65,14.33,476
3130,-1.903174603,18.14666667,-0.800694444,19.43333333,47,15.43,347
3131,-1.327407407,17.30851852,0.043333333,18.29259259,47.3,11.4,582
3132,-5.708119658,16.82616034,-3.847435897,18.09866667,53.93,27.63,231
3133,-3.665178571,17.54358974,-1.956410256,18.84933333,52.12,23.68,146
3134,-5.506741573,17.59812734,-3.853333333,18.50555556,52.25,29.83,142
3135,2.445555556,16.71222222,3.608,17.78333333,50.8,4.35,104
3136,1.48030303,20.27,0.65,20.46666667,44.78,17.22,156
3137,0.518518519,21.46851852,1.39,22.15333333,43.2,23.53,310
3138,0.014814815,21.55925926,0.353703704,22.68541667,43.82,23.25,33
3139,3.028333333,21.42291667,3.304487179,22.67066667,43.2,27.92,43
3140,-0.389814815,19.51754386,0.207692308,20.572,42.65,23.38,595
3141,3.416666667,21.48240741,3.403333333,22.32666667,42.48,27.48,28
3143,0.503030303,19.88636364,-0.25,20.56666667,45.73,16.07,107
3144,6.489393939,22.14090909,4.5,22.13333333,45.9,13.92,63
3145,7.933333333,24.66583333,8.785897436,25.95466667,43.52,16.43,128
3146,-2.313888889,15.79824561,-0.606666667,16.61666667,50.08,12.4,471
3147,-3.51484375,14.375,-2.452631579,15.41759259,50.55,13.93,-999
3149,-1.059649123,18.39122807,0.070512821,20.008,49.15,16.7,246
3150,-1.892982456,16.89824561,-0.514102564,18.49133333,49.68,18.12,256
3151,0.606349206,15.75396825,1.780666667,16.52083333,57.1,9.87,13
3152,0.728148148,16.52148148,1.905128205,17.168,55.68,12.55,9
3153,-4.510588235,15.27235772,-2.713333333,16.04333333,59.42,24.8,44
3154,-12.70819672,12.53333333,-11.9025641,12.942,67.37,26.65,179
3155,-13.37407407,12.2,-10.96086957,13.08695652,65.97,29.18,263
3156,-10.66296296,14.06666667,-8.236507937,14.6,64.93,25.37,15
3157,-10.865,13.73166667,-9.270289855,14.46594203,64.28,27.68,136
3158,-6.59,14.68166667,-3.547619048,14.8,63.1,21.58,14
3160,-8.635,14.49,-7.125641026,14.92666667,62.4,25.68,145
3162,-5.179166667,15.2,-3.83015873,16.04,60.52,22.27,59
3164,6.126190476,14.89166667,7.058974359,16.00666667,48.45,-4.42,103
3165,3.788148148,17.92814815,5.043333333,18.78333333,48.8,2.5,53
3166,2.231578947,17.66842105,3.458333333,18.94166667,48.68,6.22,217
3167,1.580952381,18.18174603,2.78974359,19.512,48.55,7.63,154
3168,5.639259259,18.04307116,6.327564103,18.74533333,47.17,-1.6,27
3169,3.484126984,18.14285714,4.606410256,19.55866667,47.07,2.37,166
3170,1.710526316,18.03859649,3.019230769,19.55733333,47.27,5.08,227
3171,3.529824561,16.99649123,4.542307692,18.44666667,45.87,1.18,402
3172,2.935714286,19.58761905,4.703703704,21.25416667,45.7,4.7,201
3173,6.288333333,19.21052632,7.090666667,20.60416667,44.83,-0.7,61
3174,-1.868253968,11.43166667,-1.145833333,13.08666667,44.12,3.58,1565
3175,5.868253968,20.39285714,6.534615385,21.60533333,43.63,1.37,153
3176,6.424074074,21.92962963,7.756666667,23.56,43.87,4.4,62
3177,7.274074074,22.85588235,7.8,23.95333333,43.3,5.4,8
3178,8.428070175,21.88070175,9.306410256,23.24666667,43.65,7.2,10
3179,7.59047619,21.90873016,8.83974359,23.48,42.73,2.87,48
3181,6.38627451,22.62647059,5.8,23.05333333,42.18,42.37,26
3182,2.072348485,23.07771536,2.703333333,23.84666667,41.68,44.95,490
3183,0.533333333,15.13125,1.820512821,16.336,54.47,9.52,25
3184,0.707017544,16.07368421,2.115384615,17.20266667,53.63,10,15
3186,-0.185964912,16.21929825,1.386666667,17.09666667,54.1,13.4,6
3187,1.792929293,15.86262626,1.914285714,16.54761905,53.3,7.2,6
3188,1.14952381,16.4747619,2.352564103,17.69333333,52.47,9.68,59
3189,0.273684211,17.37192982,1.745512821,18.31266667,52.12,11.58,85
3190,-0.247807018,17.13070175,1.042307692,18.322,52.38,13.07,100
3192,0.193258427,17.64507576,1.411538462,19.016,52.47,13.4,49
3194,1.822807018,16.29298246,3.051282051,17.61944444,51.4,6.97,161
3195,0.298529412,15.95122549,1.070588235,17.2754902,51.3,9.45,233
3197,-0.101754386,17.29122807,1.305128205,18.45266667,51.42,12.23,149
3198,-0.211428571,16.69809524,0.932051282,18.39066667,51.13,13.75,232
3199,-1.242105263,16.76666667,0.287179487,17.944,51.17,14.95,238
3200,-0.649047619,15.9147619,0.56474359,17.34733333,50.98,10.97,322
3201,-4.946990741,10.58796296,-3.699358974,11.83533333,50.43,12.95,1215
3203,1.710526316,17.81754386,2.985333333,19.31086957,49.98,7.95,120
3204,0.992592593,18.04444444,2.585333333,19.41319444,50.05,8.6,113
3205,0.896078431,16.28222222,1.898717949,17.66066667,49.22,7.12,320
3206,0.188888889,16.81568627,1.570512821,18.344,48.68,9.22,391
3207,0.931313131,17.28914141,2.480208333,19.35972222,48.83,9.2,311
3208,-0.409803922,17.04509804,0.993589744,18.35733333,49.5,11.05,318
3209,-1.333707865,16.54734848,-1.633333333,17.36666667,48.1,11.7,529
3210,-11.42807018,1.243859649,-10.18076923,2.76,47.42,10.98,2962
3212,6.547058824,25.14975124,6.825641026,26.91333333,40.52,22.97,4
3213,10.52777778,25.95555556,10.55128205,26.83466667,39.62,19.92,4
3214,6.221078431,25.98756219,6.314102564,27.148,39.63,22.42,74
3215,9.036842105,24.46666667,8.23030303,25.33333333,39.92,25.23,4
3216,10.28733333,26.79455782,10.01466667,27.65277778,37.97,23.72,107
3217,10.98947368,27.11403509,10.64333333,28.10217391,37.9,23.73,15
3218,12.10294118,25.56458333,11.134375,28.28611111,37.7,26.92,7
3219,10.65964912,24.99351852,10.37692308,26.14533333,37.07,22.02,8
3220,12.2754386,24.69649123,11.74222222,24.85333333,36.83,21.7,34
3221,12.71574074,25.56111111,12.70512821,26.08533333,35.33,25.18,39
3224,-0.566666667,20.18541667,0.798666667,21.692,47.43,19.18,139
3225,-1.335925926,20.18296296,-0.177333333,21.04666667,47.48,21.63,112
3226,-0.240350877,20.03157895,1.041333333,21.25066667,46,18.23,203
3227,-0.740350877,20.65263158,0.638666667,21.574,46.25,20.1,83
3231,0.831893004,9.44556962,2.120833333,9.68,63.4,-20.28,124
3232,-1.909961686,10.05992063,-0.801923077,10.46266667,65.68,-18.08,27
3233,-1.779375,6.72742616,-0.469047619,7.454761905,66.53,-18.02,16
3234,-0.731481481,9.045098039,0.893589744,10.07866667,64.3,-15.2,2
3235,-1.028968254,8.847389558,0.411666667,8.653333333,64.68,-14.35,18
3236,6.83037037,14.21944444,7.662666667,14.70533333,51.93,-10.25,14
3237,4.827083333,13.76458333,5.820289855,14.16060606,51.85,-8.48,162
3238,6.014814815,14.11851852,7.067647059,15.06470588,52.25,-6.33,25
3239,4.662962963,14.07037037,5.491666667,14.86,52.67,-7.27,64
3241,4.548888889,14.21222222,5.506666667,14.60333333,53.08,-7.88,72
3242,4.055555556,13.68518519,5.280666667,14.51733333,53.3,-6.43,93
3243,4.358148148,13.64814815,5.256944444,14.16521739,53.43,-6.25,85
3244,4.253968254,13.42333333,4.6,14.15,53.72,-8.98,69
3246,3.986666667,13.67166667,5.02,14.51,54.18,-7.23,89
3247,5.82,13.63333333,6.674603175,14.44285714,54.23,-10,10
3248,5.388888889,13.34444444,6.270666667,13.682,55.37,-7.33,25
3249,14.17647059,25.82916667,14.12826087,26.87971014,32,34.9,49
3250,8.332592593,22.42037037,8.786666667,23.365,31.78,35.22,757
3251,16.96444444,32.88809524,16.98533333,33.60933333,29.55,34.95,13
3252,3.855555556,21.45185185,4.263095238,23.23809524,46,13.1,92
3253,2.876666667,22.67666667,3.953333333,24.26,45.38,10.87,68
3254,5.742105263,22.94736842,6.696527778,24.10434783,45.65,13.75,20
3255,4.526315789,21.79649123,5.01875,23.43958333,44.03,12.62,13
3256,6.806349206,21.2968254,7.073717949,22.81533333,43.68,10.38,6
3257,4.691666667,20.86666667,5.35,22.66333333,43.52,12.73,574
3258,5.333333333,21.89375,4.566666667,22.475,43.62,13.37,10
3259,7.610526316,22.44385965,7.899305556,23.8173913,42.75,11.07,7
3260,7.351190476,22.57857143,7.655952381,23.41153846,42.08,12.22,266
3261,9.487962963,24.04814815,9.795512821,25.408,42,15,44
3262,9.26,22.06666667,9.375333333,23.73888889,41.65,12.45,21
3263,3.804545455,19.97878788,4.446666667,21.43611111,41.57,14.65,807
3264,10.23611111,22.69375,10.81111111,24.15833333,40.92,12.95,185
3265,10.35964912,23.20877193,10.69492754,24.43405797,40.02,15.28,185
3266,10.44035088,24.06140351,10.43666667,24.77,40.65,17.95,10
3267,9.155555556,24.02222222,9.355128205,25.37333333,40.43,16.88,12
3268,10.09298246,23.93518519,10.46515152,24.79318182,39.82,18.35,112
3269,10.97777778,22.77843137,11.41666667,24.59583333,38.7,13.18,251
3270,11.84166667,24.36666667,11.94305556,25.40902778,38.2,15.55,51
3272,9.783333333,23.89666667,9.863043478,25.25942029,37.4,14.92,22
3273,12.66470588,24.64509804,12.78939394,25.59927536,36.68,15.13,51
3274,10.25083333,23.05964912,10.06833333,24.57777778,39.25,9.07,5
3275,8.908333333,27.35833333,8.962179487,28.80666667,32.5,38.2,688
3278,9.035185185,25.6,8.583333333,25.97333333,30.17,35.78,1070
3279,-10.68625,22.62136752,-8.130128205,23.73194444,49.67,49.48,10
3280,-2.671361502,15.2031401,-1.126282051,16.54861111,56.48,21.02,7
3281,-4.875968992,15.67698413,-1.996666667,16.73,56.97,24.05,7
3282,15.2122807,26.06842105,15.00512821,27.02564103,33.82,35.48,19
3283,-4.914583333,16.33194444,-2.015384615,17.33466667,54.88,23.83,77
3284,-5.382222222,16.1780303,-2.405128205,17.32933333,54.63,25.1,156
3285,0.652631579,16.24035088,1.872435897,17.70933333,49.62,6.22,379
3286,12.52592593,24.3187037,13.26089744,26.02638889,35.85,14.48,91
3287,-2.272352941,20.4765873,-0.857894737,22.19416667,47.02,28.98,173
3288,6.010526316,25.08245614,6.586666667,26.10666667,42.37,19.25,33
3289,2.404307116,16.58219697,3.793333333,17.32133333,52.1,5.18,15
3291,-2.931372549,10.56339869,-2.514102564,10.93866667,69.5,19,11
3292,-5.768253968,4.426984127,-3.952,4.914583333,74.52,19.02,16
3293,-14.61555556,11.04592593,-13.99722222,11.61666667,69.47,25.5,133
3294,-4.642962963,7.953333333,-3.41025641,8.834666667,70.37,31.1,15
3295,-1.663333333,11.61111111,-0.455128205,12.47466667,67.27,14.37,13
3297,-9.137943262,9.422695035,-7.406666667,9.95952381,62.12,9.28,974
3299,1.860740741,13.74703704,2.391025641,14.67466667,60.4,5.3,44
3300,-6.173684211,15.17894737,-4.282051282,15.348,60.2,11.08,204
3301,2.601754386,12.77346491,3.28,14.12619048,59.3,4.88,56
3302,1.264912281,14.10350877,2.607692308,14.76733333,58.88,5.63,9
3303,0.436444444,15.31576577,1.1,16.10238095,58.4,8.8,15
3304,-0.676190476,15.85666667,0.843333333,16.60666667,54.2,16.15,34
3305,-3.439473684,16.58245614,0.5,16.50733333,54.75,17.53,2
3306,-5.563157895,16.44561404,-1.68974359,16.51533333,54.17,19.43,43
3307,-6.456140351,16.52105263,-2.5,16.6,54.13,22.95,186
3308,-0.698245614,16.94736842,1.005128205,17.88933333,53.4,14.62,3
3309,-3.201754386,18.06666667,-0.363333333,17.94333333,53.03,18.58,72
3311,-1.471929825,17.71578947,0.15,18.61466667,52.42,16.83,92
3312,-2.42542735,17.50779221,-0.876923077,18.78,52.17,20.97,107
3313,-6.338596491,17.71403509,-2.286666667,18.31071429,52.18,22.27,149
3315,-0.660861423,17.75655431,0.91474359,19.196,51.1,16.88,121
3316,-6.454385965,18.15964912,-1.932,18.30933333,51.55,23.53,179
3317,-3.68245614,15.92631579,-1.086666667,16.49,50.43,16.62,357
